Wavelength (um), R
2.558200000000122820e+00,1.198177770757033613e+03
2.558300000000123031e+00,1.198220402565110362e+03
2.558400000000123242e+00,1.198263032482669360e+03
2.558500000000123453e+00,1.198305660509666268e+03
2.558600000000123664e+00,1.198348286646054930e+03
2.558700000000123875e+00,1.198390910891789190e+03
2.558800000000124086e+00,1.198433533246824027e+03
2.558900000000124297e+00,1.198476153711113966e+03
2.559000000000124508e+00,1.198518772284612623e+03
2.559100000000124719e+00,1.198561388967274524e+03
2.559200000000124930e+00,1.198604003759054194e+03
2.559300000000125141e+00,1.198646616659906158e+03
2.559400000000125353e+00,1.198689227669784486e+03
2.559500000000125564e+00,1.198731836788643477e+03
2.559600000000125775e+00,1.198774444016437428e+03
2.559700000000125986e+00,1.198817049353121320e+03
2.559800000000126197e+00,1.198859652798648995e+03
2.559900000000126408e+00,1.198902254352974978e+03
2.560000000000126619e+00,1.198944854016054251e+03
2.560100000000126830e+00,1.198987451787840200e+03
2.560200000000127041e+00,1.199030047668287807e+03
2.560300000000127252e+00,1.199072641657351596e+03
2.560400000000127463e+00,1.199115233754986093e+03
2.560500000000127674e+00,1.199157823961144913e+03
2.560600000000127885e+00,1.199200412275783719e+03
2.560700000000128096e+00,1.199242998698856582e+03
2.560800000000128307e+00,1.199285583230317116e+03
2.560900000000128518e+00,1.199328165870121211e+03
2.561000000000128729e+00,1.199370746618222256e+03
2.561100000000128940e+00,1.199413325474575231e+03
2.561200000000129151e+00,1.199455902439134434e+03
2.561300000000129362e+00,1.199498477511854844e+03
2.561400000000129573e+00,1.199541050692690533e+03
2.561500000000129784e+00,1.199583621981595570e+03
2.561600000000129995e+00,1.199626191378525846e+03
2.561700000000130206e+00,1.199668758883434748e+03
2.561800000000130417e+00,1.199711324496277484e+03
2.561900000000130628e+00,1.199753888217008125e+03
2.562000000000130839e+00,1.199796450045581423e+03
2.562100000000131050e+00,1.199839009981952131e+03
2.562200000000131261e+00,1.199881568026074547e+03
2.562300000000131472e+00,1.199924124177903650e+03
2.562400000000131683e+00,1.199966678437393739e+03
2.562500000000131894e+00,1.200009230804499566e+03
2.562600000000132106e+00,1.200051781279175884e+03
2.562700000000132317e+00,1.200094329861376991e+03
2.562800000000132528e+00,1.200136876551057412e+03
2.562900000000132739e+00,1.200179421348172582e+03
2.563000000000132950e+00,1.200221964252675889e+03
2.563100000000133161e+00,1.200264505264523223e+03
2.563200000000133372e+00,1.200307044383668881e+03
2.563300000000133583e+00,1.200349581610067162e+03
2.563400000000133794e+00,1.200392116943673045e+03
2.563500000000134005e+00,1.200434650384441284e+03
2.563600000000134216e+00,1.200477181932326403e+03
2.563700000000134427e+00,1.200519711587283382e+03
2.563800000000134638e+00,1.200562239349266747e+03
2.563900000000134849e+00,1.200604765218231023e+03
2.564000000000135060e+00,1.200647289194131190e+03
2.564100000000135271e+00,1.200689811276922001e+03
2.564200000000135482e+00,1.200732331466557980e+03
2.564300000000135693e+00,1.200774849762994336e+03
2.564400000000135904e+00,1.200817366166185366e+03
2.564500000000136115e+00,1.200859880676086050e+03
2.564600000000136326e+00,1.200902393292651368e+03
2.564700000000136537e+00,1.200944904015835618e+03
2.564800000000136748e+00,1.200987412845594008e+03
2.564900000000136959e+00,1.201029919781881290e+03
2.565000000000137170e+00,1.201072424824651989e+03
2.565100000000137381e+00,1.201114927973861541e+03
2.565200000000137592e+00,1.201157429229464014e+03
2.565300000000137803e+00,1.201199928591414846e+03
2.565400000000138014e+00,1.201242426059668105e+03
2.565500000000138225e+00,1.201284921634179682e+03
2.565600000000138436e+00,1.201327415314904101e+03
2.565700000000138647e+00,1.201369907101795434e+03
2.565800000000138859e+00,1.201412396994809569e+03
2.565900000000139070e+00,1.201454884993901032e+03
2.566000000000139281e+00,1.201497371099024804e+03
2.566100000000139492e+00,1.201539855310135636e+03
2.566200000000139703e+00,1.201582337627188508e+03
2.566300000000139914e+00,1.201624818050137947e+03
2.566400000000140125e+00,1.201667296578939613e+03
2.566500000000140336e+00,1.201709773213548033e+03
2.566600000000140547e+00,1.201752247953918186e+03
2.566700000000140758e+00,1.201794720800005052e+03
2.566800000000140969e+00,1.201837191751763839e+03
2.566900000000141180e+00,1.201879660809148618e+03
2.567000000000141391e+00,1.201922127972115504e+03
2.567100000000141602e+00,1.201964593240618797e+03
2.567200000000141813e+00,1.202007056614613703e+03
2.567300000000142024e+00,1.202049518094054747e+03
2.567400000000142235e+00,1.202091977678898047e+03
2.567500000000142446e+00,1.202134435369097901e+03
2.567600000000142657e+00,1.202176891164609060e+03
2.567700000000142868e+00,1.202219345065386733e+03
2.567800000000143079e+00,1.202261797071386354e+03
2.567900000000143290e+00,1.202304247182562449e+03
2.568000000000143501e+00,1.202346695398870452e+03
2.568100000000143712e+00,1.202389141720265570e+03
2.568200000000143923e+00,1.202431586146702102e+03
2.568300000000144134e+00,1.202474028678136165e+03
2.568400000000144345e+00,1.202516469314522283e+03
2.568500000000144556e+00,1.202558908055814982e+03
2.568600000000144767e+00,1.202601344901970606e+03
2.568700000000144978e+00,1.202643779852943226e+03
2.568800000000145189e+00,1.202686212908688503e+03
2.568900000000145400e+00,1.202728644069161419e+03
2.569000000000145612e+00,1.202771073334317407e+03
2.569100000000145823e+00,1.202813500704110538e+03
2.569200000000146034e+00,1.202855926178497612e+03
2.569300000000146245e+00,1.202898349757432698e+03
2.569400000000146456e+00,1.202940771440870776e+03
2.569500000000146667e+00,1.202983191228767737e+03
2.569600000000146878e+00,1.203025609121078560e+03
2.569700000000147089e+00,1.203068025117757998e+03
2.569800000000147300e+00,1.203110439218761712e+03
2.569900000000147511e+00,1.203152851424045139e+03
2.570000000000147722e+00,1.203195261733562575e+03
2.570100000000147933e+00,1.203237670147270364e+03
2.570200000000148144e+00,1.203280076665122806e+03
2.570300000000148355e+00,1.203322481287075561e+03
2.570400000000148566e+00,1.203364884013084065e+03
2.570500000000148777e+00,1.203407284843103298e+03
2.570600000000148988e+00,1.203449683777088239e+03
2.570700000000149199e+00,1.203492080814994779e+03
2.570800000000149410e+00,1.203534475956777896e+03
2.570900000000149621e+00,1.203576869202392572e+03
2.571000000000149832e+00,1.203619260551794923e+03
2.571100000000150043e+00,1.203661650004939702e+03
2.571200000000150254e+00,1.203704037561781888e+03
2.571300000000150465e+00,1.203746423222277372e+03
2.571400000000150676e+00,1.203788806986381587e+03
2.571500000000150887e+00,1.203831188854049287e+03
2.571600000000151098e+00,1.203873568825236134e+03
2.571700000000151309e+00,1.203915946899897335e+03
2.571800000000151520e+00,1.203958323077988553e+03
2.571900000000151731e+00,1.204000697359464993e+03
2.572000000000151942e+00,1.204043069744282093e+03
2.572100000000152153e+00,1.204085440232395058e+03
2.572200000000152365e+00,1.204127808823759096e+03
2.572300000000152576e+00,1.204170175518330325e+03
2.572400000000152787e+00,1.204212540316063496e+03
2.572500000000152998e+00,1.204254903216914499e+03
2.572600000000153209e+00,1.204297264220838315e+03
2.572700000000153420e+00,1.204339623327790605e+03
2.572800000000153631e+00,1.204381980537726804e+03
2.572900000000153842e+00,1.204424335850602347e+03
2.573000000000154053e+00,1.204466689266372668e+03
2.573100000000154264e+00,1.204509040784993203e+03
2.573200000000154475e+00,1.204551390406419614e+03
2.573300000000154686e+00,1.204593738130606880e+03
2.573400000000154897e+00,1.204636083957511346e+03
2.573500000000155108e+00,1.204678427887087764e+03
2.573600000000155319e+00,1.204720769919291797e+03
2.573700000000155530e+00,1.204763110054079107e+03
2.573800000000155741e+00,1.204805448291405355e+03
2.573900000000155952e+00,1.204847784631225750e+03
2.574000000000156163e+00,1.204890119073495725e+03
2.574100000000156374e+00,1.204932451618171399e+03
2.574200000000156585e+00,1.204974782265207978e+03
2.574300000000156796e+00,1.205017111014560669e+03
2.574400000000157007e+00,1.205059437866185590e+03
2.574500000000157218e+00,1.205101762820038175e+03
2.574600000000157429e+00,1.205144085876073859e+03
2.574700000000157640e+00,1.205186407034248532e+03
2.574800000000157851e+00,1.205228726294517401e+03
2.574900000000158062e+00,1.205271043656836127e+03
2.575000000000158273e+00,1.205313359121160829e+03
2.575100000000158484e+00,1.205355672687446713e+03
2.575200000000158695e+00,1.205397984355649214e+03
2.575300000000158906e+00,1.205440294125724677e+03
2.575400000000159118e+00,1.205482601997628080e+03
2.575500000000159329e+00,1.205524907971315088e+03
2.575600000000159540e+00,1.205567212046742043e+03
2.575700000000159751e+00,1.205609514223864153e+03
2.575800000000159962e+00,1.205651814502636626e+03
2.575900000000160173e+00,1.205694112883015805e+03
2.576000000000160384e+00,1.205736409364957581e+03
2.576100000000160595e+00,1.205778703948416933e+03
2.576200000000160806e+00,1.205820996633350205e+03
2.576300000000161017e+00,1.205863287419712833e+03
2.576400000000161228e+00,1.205905576307460478e+03
2.576500000000161439e+00,1.205947863296548803e+03
2.576600000000161650e+00,1.205990148386934379e+03
2.576700000000161861e+00,1.206032431578571504e+03
2.576800000000162072e+00,1.206074712871417432e+03
2.576900000000162283e+00,1.206116992265426916e+03
2.577000000000162494e+00,1.206159269760556072e+03
2.577100000000162705e+00,1.206201545356760562e+03
2.577200000000162916e+00,1.206243819053996731e+03
2.577300000000163127e+00,1.206286090852219786e+03
2.577400000000163338e+00,1.206328360751385617e+03
2.577500000000163549e+00,1.206370628751450113e+03
2.577600000000163760e+00,1.206412894852368936e+03
2.577700000000163971e+00,1.206455159054098658e+03
2.577800000000164182e+00,1.206497421356594259e+03
2.577900000000164393e+00,1.206539681759811629e+03
2.578000000000164604e+00,1.206581940263707111e+03
2.578100000000164815e+00,1.206624196868236595e+03
2.578200000000165026e+00,1.206666451573355516e+03
2.578300000000165237e+00,1.206708704379019991e+03
2.578400000000165448e+00,1.206750955285185910e+03
2.578500000000165659e+00,1.206793204291808934e+03
2.578600000000165871e+00,1.206835451398845407e+03
2.578700000000166082e+00,1.206877696606250993e+03
2.578800000000166293e+00,1.206919939913981580e+03
2.578900000000166504e+00,1.206962181321993285e+03
2.579000000000166715e+00,1.207004420830241997e+03
2.579100000000166926e+00,1.207046658438683153e+03
2.579200000000167137e+00,1.207088894147273550e+03
2.579300000000167348e+00,1.207131127955968623e+03
2.579400000000167559e+00,1.207173359864724262e+03
2.579500000000167770e+00,1.207215589873497265e+03
2.579600000000167981e+00,1.207257817982242614e+03
2.579700000000168192e+00,1.207300044190916651e+03
2.579800000000168403e+00,1.207342268499475267e+03
2.579900000000168614e+00,1.207384490907875033e+03
2.580000000000168825e+00,1.207426711416071612e+03
2.580100000000169036e+00,1.207468930024020665e+03
2.580200000000169247e+00,1.207511146731678764e+03
2.580300000000169458e+00,1.207553361539001344e+03
2.580400000000169669e+00,1.207595574445945203e+03
2.580500000000169880e+00,1.207637785452466005e+03
2.580600000000170091e+00,1.207679994558520093e+03
2.580700000000170302e+00,1.207722201764062902e+03
2.580800000000170513e+00,1.207764407069051231e+03
2.580900000000170724e+00,1.207806610473440742e+03
2.581000000000170935e+00,1.207848811977187552e+03
2.581100000000171146e+00,1.207891011580248005e+03
2.581200000000171357e+00,1.207933209282578218e+03
2.581300000000171568e+00,1.207975405084134081e+03
2.581400000000171779e+00,1.208017598984871711e+03
2.581500000000171990e+00,1.208059790984747451e+03
2.581600000000172201e+00,1.208101981083717419e+03
2.581700000000172412e+00,1.208144169281737959e+03
2.581800000000172624e+00,1.208186355578764960e+03
2.581900000000172835e+00,1.208228539974754312e+03
2.582000000000173046e+00,1.208270722469662815e+03
2.582100000000173257e+00,1.208312903063446356e+03
2.582200000000173468e+00,1.208355081756060827e+03
2.582300000000173679e+00,1.208397258547463025e+03
2.582400000000173890e+00,1.208439433437608841e+03
2.582500000000174101e+00,1.208481606426454391e+03
2.582600000000174312e+00,1.208523777513956247e+03
2.582700000000174523e+00,1.208565946700070299e+03
2.582800000000174734e+00,1.208608113984752890e+03
2.582900000000174945e+00,1.208650279367960593e+03
2.583000000000175156e+00,1.208692442849649524e+03
2.583100000000175367e+00,1.208734604429775118e+03
2.583200000000175578e+00,1.208776764108295083e+03
2.583300000000175789e+00,1.208818921885164855e+03
2.583400000000176000e+00,1.208861077760340550e+03
2.583500000000176211e+00,1.208903231733779194e+03
2.583600000000176422e+00,1.208945383805436450e+03
2.583700000000176633e+00,1.208987533975268661e+03
2.583800000000176844e+00,1.209029682243232855e+03
2.583900000000177055e+00,1.209071828609284694e+03
2.584000000000177266e+00,1.209113973073380293e+03
2.584100000000177477e+00,1.209156115635476908e+03
2.584200000000177688e+00,1.209198256295530200e+03
2.584300000000177899e+00,1.209240395053496513e+03
2.584400000000178110e+00,1.209282531909332647e+03
2.584500000000178321e+00,1.209324666862994945e+03
2.584600000000178532e+00,1.209366799914439525e+03
2.584700000000178743e+00,1.209408931063622731e+03
2.584800000000178954e+00,1.209451060310501362e+03
2.584900000000179165e+00,1.209493187655031306e+03
2.585000000000179377e+00,1.209535313097169364e+03
2.585100000000179588e+00,1.209577436636872108e+03
2.585200000000179799e+00,1.209619558274095198e+03
2.585300000000180010e+00,1.209661678008796116e+03
2.585400000000180221e+00,1.209703795840930752e+03
2.585500000000180432e+00,1.209745911770455450e+03
2.585600000000180643e+00,1.209788025797327009e+03
2.585700000000180854e+00,1.209830137921501773e+03
2.585800000000181065e+00,1.209872248142936087e+03
2.585900000000181276e+00,1.209914356461586976e+03
2.586000000000181487e+00,1.209956462877410104e+03
2.586100000000181698e+00,1.209998567390362496e+03
2.586200000000181909e+00,1.210040670000400723e+03
2.586300000000182120e+00,1.210082770707481359e+03
2.586400000000182331e+00,1.210124869511560291e+03
2.586500000000182542e+00,1.210166966412594775e+03
2.586600000000182753e+00,1.210209061410541381e+03
2.586700000000182964e+00,1.210251154505356226e+03
2.586800000000183175e+00,1.210293245696995655e+03
2.586900000000183386e+00,1.210335334985417376e+03
2.587000000000183597e+00,1.210377422370576824e+03
2.587100000000183808e+00,1.210419507852431025e+03
2.587200000000184019e+00,1.210461591430936551e+03
2.587300000000184230e+00,1.210503673106050428e+03
2.587400000000184441e+00,1.210545752877728091e+03
2.587500000000184652e+00,1.210587830745927477e+03
2.587600000000184863e+00,1.210629906710604473e+03
2.587700000000185074e+00,1.210671980771715880e+03
2.587800000000185285e+00,1.210714052929218724e+03
2.587900000000185496e+00,1.210756123183069121e+03
2.588000000000185707e+00,1.210798191533223871e+03
2.588100000000185918e+00,1.210840257979639773e+03
2.588200000000186130e+00,1.210882322522273398e+03
2.588300000000186341e+00,1.210924385161081318e+03
2.588400000000186552e+00,1.210966445896020787e+03
2.588500000000186763e+00,1.211008504727047921e+03
2.588600000000186974e+00,1.211050561654119520e+03
2.588700000000187185e+00,1.211092616677192382e+03
2.588800000000187396e+00,1.211134669796223534e+03
2.588900000000187607e+00,1.211176721011169093e+03
2.589000000000187818e+00,1.211218770321986312e+03
2.589100000000188029e+00,1.211260817728631991e+03
2.589200000000188240e+00,1.211302863231062020e+03
2.589300000000188451e+00,1.211344906829234560e+03
2.589400000000188662e+00,1.211386948523105502e+03
2.589500000000188873e+00,1.211428988312631418e+03
2.589600000000189084e+00,1.211471026197769788e+03
2.589700000000189295e+00,1.211513062178476957e+03
2.589800000000189506e+00,1.211555096254709497e+03
2.589900000000189717e+00,1.211597128426425115e+03
