"ra","dec","file","root","grade","zfit","z","comment","References","nRef","grating","filter","sn50","wmin","wmax","Lya","Ha","OIII","HST","NIRCam","slit","FITS","Fnu","Flam"
"53.163975","-27.799572","gds-deep-mr-v1_g140m-f070lp_1210_106979.spec.fits","gds-deep-mr-v1","1","5.3786","5.3786","","ABu23  z=N/A","1","G140M","F070LP","-0.09","0.7","1.26","0.1","","","","","","FITS   zfit   spl","",""
"53.129275","-27.819228","gds-deep-mr-v1_g140m-f070lp_1210_10707.spec.fits","gds-deep-mr-v1","1","1.8324","1.8324","","ABu23  z=1.838","1","G140M","F070LP","1.67","0.76","1.26","","","","","","","FITS   zfit   spl","",""
"53.120726","-27.817714","gds-deep-mr-v1_g140m-f070lp_1210_10770.spec.fits","gds-deep-mr-v1","3","1.2953","1.2953","; ;","ABu23  z=1.295","1","G140M","F070LP","1.09","0.77","1.26","","","10.1","","","","FITS   zfit   spl","",""
"53.128963","-27.816009","gds-deep-mr-v1_g140m-f070lp_1210_10848.spec.fits","gds-deep-mr-v1","1","2.1087","2.1087","","ABu23  z=N/A","1","G140M","F070LP","0.44","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.121355","-27.815633","gds-deep-mr-v1_g140m-f070lp_1210_10866.spec.fits","gds-deep-mr-v1","1","2.753","2.753","","ABu23  z=N/A","1","G140M","F070LP","0.18","0.72","1.26","","","","","","","FITS   zfit   spl","",""
"53.126059","-27.811477","gds-deep-mr-v1_g140m-f070lp_1210_11027.spec.fits","gds-deep-mr-v1","1","0.0466","0.0466","","ABu23  z=N/A","1","G140M","F070LP","3.55","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.118465","-27.810078","gds-deep-mr-v1_g140m-f070lp_1210_110714.spec.fits","gds-deep-mr-v1","1","2.7887","2.7887","","ABu23  z=2.819","1","G140M","F070LP","0.33","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.122327","-27.799604","gds-deep-mr-v1_g140m-f070lp_1210_11351.spec.fits","gds-deep-mr-v1","2","2.3456","2.3456","","ABu23  z=2.343","1","G140M","F070LP","0.39","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.11929","-27.799004","gds-deep-mr-v1_g140m-f070lp_1210_11378.spec.fits","gds-deep-mr-v1","1","2.5702","2.5702","","ABu23  z=2.577","1","G140M","F070LP","2.55","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.152529","-27.798008","gds-deep-mr-v1_g140m-f070lp_1210_11388.spec.fits","gds-deep-mr-v1","1","0.2727","0.2727","","ABu23  z=N/A","1","G140M","F070LP","1.99","0.7","1.26","","-0.6","","","","","FITS   zfit   spl","",""
"53.120046","-27.777856","gds-deep-mr-v1_g140m-f070lp_1210_11849.spec.fits","gds-deep-mr-v1","1","2.7092","2.7092","","ABu23  z=2.694","1","G140M","F070LP","1.25","0.7","1.19","","","","","","","FITS   zfit   spl","",""
"53.125082","-27.77571","gds-deep-mr-v1_g140m-f070lp_1210_11915.spec.fits","gds-deep-mr-v1","3","2.3439","2.3439","","ABu23  z=2.343","1","G140M","F070LP","1.14","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.121156","-27.775124","gds-deep-mr-v1_g140m-f070lp_1210_11955.spec.fits","gds-deep-mr-v1","1","2.2082","2.2082","","ABu23  z=2.228","1","G140M","F070LP","1.39","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.12114","-27.774693","gds-deep-mr-v1_g140m-f070lp_1210_11974.spec.fits","gds-deep-mr-v1","1","2.2082","2.2082","","ABu23  z=2.225","1","G140M","F070LP","6.98","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.121714","-27.774167","gds-deep-mr-v1_g140m-f070lp_1210_11980.spec.fits","gds-deep-mr-v1","1","2.8402","2.8402","","ABu23  z=2.867","1","G140M","F070LP","1.12","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.1514","-27.774885","gds-deep-mr-v1_g140m-f070lp_1210_11987.spec.fits","gds-deep-mr-v1","1","0.5786","0.5786",";","ABu23  z=N/A","1","G140M","F070LP","2.58","0.7","1.26","","","3","","","","FITS   zfit   spl","",""
"53.120315","-27.774664","gds-deep-mr-v1_g140m-f070lp_1210_12005.spec.fits","gds-deep-mr-v1","3","1.8658","1.8658","","ABu23  z=1.864","1","G140M","F070LP","7.45","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.130265","-27.772059","gds-deep-mr-v1_g140m-f070lp_1210_12081.spec.fits","gds-deep-mr-v1","1","0.9216","0.9216","","ABu23  z=N/A","1","G140M","F070LP","1.6","0.7","1.26","","","3.9","","","","FITS   zfit   spl","",""
"53.12499","-27.770218","gds-deep-mr-v1_g140m-f070lp_1210_12170.spec.fits","gds-deep-mr-v1","1","1.3139","1.3139","","ABu23  z=N/A","1","G140M","F070LP","-1.72","0.7","1.26","","","0.5","","","","FITS   zfit   spl","",""
"53.119773","-27.767909","gds-deep-mr-v1_g140m-f070lp_1210_12284.spec.fits","gds-deep-mr-v1","3","1.3063","1.3063","","ABu23  z=1.306","1","G140M","F070LP","3.46","0.7","1.26","","","17.3","","","","FITS   zfit   spl","",""
"53.162173","-27.76691","gds-deep-mr-v1_g140m-f070lp_1210_12344.spec.fits","gds-deep-mr-v1","1","0.2751","0.2751","","ABu23  z=N/A","1","G140M","F070LP","-0.02","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.13757","-27.766622","gds-deep-mr-v1_g140m-f070lp_1210_12347.spec.fits","gds-deep-mr-v1","1","1.8999","1.8999","","ABu23  z=N/A","1","G140M","F070LP","0.52","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.122577","-27.763733","gds-deep-mr-v1_g140m-f070lp_1210_12477.spec.fits","gds-deep-mr-v1","3","0.6699","0.6699","","ABu23  z=0.670","1","G140M","F070LP","2.05","0.7","1.26","","10.9","6.9","","","","FITS   zfit   spl","",""
"53.13017","-27.763386","gds-deep-mr-v1_g140m-f070lp_1210_12488.spec.fits","gds-deep-mr-v1","1","1.728","1.728","","ABu23  z=1.716","1","G140M","F070LP","0.43","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.130201","-27.763226","gds-deep-mr-v1_g140m-f070lp_1210_12493.spec.fits","gds-deep-mr-v1","1","0.9748","0.9748","","ABu23  z=N/A","1","G140M","F070LP","1.49","0.7","1.26","","","1.5","","","","FITS   zfit   spl","",""
"53.120498","-27.762761","gds-deep-mr-v1_g140m-f070lp_1210_12511.spec.fits","gds-deep-mr-v1","3","2.0424","2.0424","","ABu23  z=N/A","1","G140M","F070LP","1.57","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.123864","-27.76162","gds-deep-mr-v1_g140m-f070lp_1210_12552.spec.fits","gds-deep-mr-v1","1","0.3282","0.3282","","ABu23  z=N/A","1","G140M","F070LP","0.78","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.121517","-27.761326","gds-deep-mr-v1_g140m-f070lp_1210_12566.spec.fits","gds-deep-mr-v1","1","0.6644","0.6644",";","ABu23  z=0.656","1","G140M","F070LP","1.17","0.7","1.26","","9.7","","","","","FITS   zfit   spl","",""
"53.123188","-27.760434","gds-deep-mr-v1_g140m-f070lp_1210_12616.spec.fits","gds-deep-mr-v1","2","1.0968","1.0968",";","ABu23  z=1.097","1","G140M","F070LP","13.17","0.7","1.26","","","16.8","","","","FITS   zfit   spl","",""
"53.118583","-27.759763","gds-deep-mr-v1_g140m-f070lp_1210_12655.spec.fits","gds-deep-mr-v1","1","0.1097","0.1097","","ABu23  z=N/A","1","G140M","F070LP","-1","0.7","1.26","","-0.4","","","","","FITS   zfit   spl","",""
"53.118193","-27.759497","gds-deep-mr-v1_g140m-f070lp_1210_12669.spec.fits","gds-deep-mr-v1","1","1.859","1.859","","ABu23  z=1.894","1","G140M","F070LP","-0.27","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.147929","-27.804986","gds-deep-mr-v1_g140m-f070lp_1210_1283.spec.fits","gds-deep-mr-v1","1","8.2499","8.2499","","ABu23  z=N/A","1","G140M","F070LP","-1.79","0.7","1.26","4.6","","","","","","FITS   zfit   spl","",""
"53.121759","-27.797633","gds-deep-mr-v1_g140m-f070lp_1210_13176.spec.fits","gds-deep-mr-v1","3","5.9403","5.9403","","ABu23  z=5.936","1","G140M","F070LP","3.22","0.7","1.26","22.1","","","","","","FITS   zfit   spl","",""
"53.134923","-27.772706","gds-deep-mr-v1_g140m-f070lp_1210_13197.spec.fits","gds-deep-mr-v1","3","6.3406","6.3406","","ABu23  z=6.335","1","G140M","F070LP","2.04","0.7","1.26","23","","","","","","FITS   zfit   spl","",""
"53.122782","-27.811346","gds-deep-mr-v1_g140m-f070lp_1210_13301.spec.fits","gds-deep-mr-v1","1","3.5532","3.5532","","ABu23  z=3.587","1","G140M","F070LP","1.69","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.128692","-27.774838","gds-deep-mr-v1_g140m-f070lp_1210_13352.spec.fits","gds-deep-mr-v1","1","0.088","0.088","","ABu23  z=3.731","1","G140M","F070LP","1.2","0.7","1.26","","3.3","","","","","FITS   zfit   spl","",""
"53.125822","-27.771381","gds-deep-mr-v1_g140m-f070lp_1210_13361.spec.fits","gds-deep-mr-v1","1","0.1497","0.1497","","ABu23  z=N/A","1","G140M","F070LP","0.62","0.7","1.26","","0.2","","","","","FITS   zfit   spl","",""
"53.138464","-27.765248","gds-deep-mr-v1_g140m-f070lp_1210_13385.spec.fits","gds-deep-mr-v1","1","0.1374","0.1374","","ABu23  z=N/A","1","G140M","F070LP","-0.41","0.7","1.26","","2.7","","","","","FITS   zfit   spl","",""
"53.127985","-27.761357","gds-deep-mr-v1_g140m-f070lp_1210_13393.spec.fits","gds-deep-mr-v1","1","0.2052","0.2052","","ABu23  z=N/A","1","G140M","F070LP","2.59","0.7","1.26","","2.3","","","","","FITS   zfit   spl","",""
"53.150109","-27.819703","gds-deep-mr-v1_g140m-f070lp_1210_13491.spec.fits","gds-deep-mr-v1","1","3.493","3.493","","ABu23  z=3.468","1","G140M","F070LP","2.12","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.124127","-27.799142","gds-deep-mr-v1_g140m-f070lp_1210_13545.spec.fits","gds-deep-mr-v1","1","3.9936","3.9936","","ABu23  z=4.035","1","G140M","F070LP","-1.44","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.13001","-27.778402","gds-deep-mr-v1_g140m-f070lp_1210_13577.spec.fits","gds-deep-mr-v1","1","5.507","5.507","","ABu23  z=5.567","1","G140M","F070LP","2.5","0.7","1.17","1.9","","","","","","FITS   zfit   spl","",""
"53.123249","-27.769394","gds-deep-mr-v1_g140m-f070lp_1210_13597.spec.fits","gds-deep-mr-v1","1","3.336","3.336",";","ABu23  z=3.323","1","G140M","F070LP","-0.83","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.117303","-27.764082","gds-deep-mr-v1_g140m-f070lp_1210_13609.spec.fits","gds-deep-mr-v1","1","6.9936","6.9936","","ABu23  z=6.929","1","G140M","F070LP","0.23","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.119112","-27.760802","gds-deep-mr-v1_g140m-f070lp_1210_13618.spec.fits","gds-deep-mr-v1","1","5.9325","5.9325","","ABu23  z=5.944","1","G140M","F070LP","1.69","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.12259","-27.760569","gds-deep-mr-v1_g140m-f070lp_1210_13620.spec.fits","gds-deep-mr-v1","1","5.9473","5.9473","","ABu23  z=5.918","1","G140M","F070LP","1.6","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.167464","-27.772006","gds-deep-mr-v1_g140m-f070lp_1210_13682.spec.fits","gds-deep-mr-v1","2","7.2781","7.2781","","ABu23  z=7.275 ;  ASa23  z=7.278","2","G140M","F070LP","0.12","0.7","1.26","11","","","","","","FITS   zfit   spl","",""
"53.126535","-27.818092","gds-deep-mr-v1_g140m-f070lp_1210_13704.spec.fits","gds-deep-mr-v1","2","5.9214","5.9214","","ABu23  z=5.920","1","G140M","F070LP","1.22","0.75","1.26","3","","","","","","FITS   zfit   spl","",""
"53.130296","-27.772976","gds-deep-mr-v1_g140m-f070lp_1210_13797.spec.fits","gds-deep-mr-v1","1","1.1455","1.1455","","ABu23  z=N/A","1","G140M","F070LP","0.19","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.123005","-27.801752","gds-deep-mr-v1_g140m-f070lp_1210_13846.spec.fits","gds-deep-mr-v1","1","4.9059","4.9059","","ABu23  z=4.903","1","G140M","F070LP","0.7","0.7","1.26","-0.7","","","","","","FITS   zfit   spl","",""
"53.126886","-27.776896","gds-deep-mr-v1_g140m-f070lp_1210_13854.spec.fits","gds-deep-mr-v1","1","4.8834","4.8834","","ABu23  z=4.885","1","G140M","F070LP","-1.23","0.7","1.26","3.9","","","","","","FITS   zfit   spl","",""
"53.130574","-27.807725","gds-deep-mr-v1_g140m-f070lp_1210_13877.spec.fits","gds-deep-mr-v1","1","5.6051","5.6051","","ABu23  z=5.615","1","G140M","F070LP","0.32","0.7","1.26","4.8","","","","","","FITS   zfit   spl","",""
"53.118068","-27.811898","gds-deep-mr-v1_g140m-f070lp_1210_13903.spec.fits","gds-deep-mr-v1","1","0.5418","0.5418","","ABu23  z=N/A","1","G140M","F070LP","0.27","0.7","1.26","","4.5","-1.4","","","","FITS   zfit   spl","",""
"53.118327","-27.76901","gds-deep-mr-v1_g140m-f070lp_1210_13905.spec.fits","gds-deep-mr-v1","1","7.2894","7.2894","","ABu23  z=7.197","1","G140M","F070LP","1.07","0.7","1.26","-1.1","","","","","","FITS   zfit   spl","",""
"53.123073","-27.79563","gds-deep-mr-v1_g140m-f070lp_1210_13980.spec.fits","gds-deep-mr-v1","1","0.0359","0.0359","","ABu23  z=3.154","1","G140M","F070LP","0.28","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.159993","-27.778883","gds-deep-mr-v1_g140m-f070lp_1210_14117.spec.fits","gds-deep-mr-v1","1","5.9653","5.9653","","ABu23  z=N/A","1","G140M","F070LP","0.76","0.7","1.26","2.5","","","","","","FITS   zfit   spl","",""
"53.163391","-27.775674","gds-deep-mr-v1_g140m-f070lp_1210_14170.spec.fits","gds-deep-mr-v1","1","0.1025","0.1025","","KHa23  z=8.665 ;  ABu23  z=N/A","2","G140M","F070LP","0.13","0.7","1.26","","3.9","","","","","FITS   zfit   spl","",""
"53.15884","-27.773492","gds-deep-mr-v1_g140m-f070lp_1210_14177.spec.fits","gds-deep-mr-v1","1","10.2359","10.2359","","ABu23  z=10.409 ;  KHa23  z=10.420 ;  ECLa22  z=10.380","3","G140M","F070LP","0.9","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.164768","-27.774626","gds-deep-mr-v1_g140m-f070lp_1210_14220.spec.fits","gds-deep-mr-v1","1","11.4039","11.4039","","ABu23  z=11.668 ;  ECLa22  z=11.580 ;  KHa23  z=11.671","3","G140M","F070LP","-0.08","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.161754","-27.822816","gds-deep-mr-v1_g140m-f070lp_1210_143.spec.fits","gds-deep-mr-v1","1","2.3344","2.3344","","ABu23  z=2.345","1","G140M","F070LP","0.25","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.11537","-27.814767","gds-deep-mr-v1_g140m-f070lp_1210_15099.spec.fits","gds-deep-mr-v1","1","5.8024","5.8024","","ABu23  z=5.763","1","G140M","F070LP","1.44","0.72","1.26","8.9","","","","","","FITS   zfit   spl","",""
"53.110418","-27.808921","gds-deep-mr-v1_g140m-f070lp_1210_15125.spec.fits","gds-deep-mr-v1","3","5.9357","5.9357","","ABu23  z=5.937","1","G140M","F070LP","1.1","0.7","1.26","11.1","","","","","","FITS   zfit   spl","",""
"53.113326","-27.802992","gds-deep-mr-v1_g140m-f070lp_1210_15157.spec.fits","gds-deep-mr-v1","1","4.2156","4.2156","","ABu23  z=4.149","1","G140M","F070LP","2.43","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.115345","-27.772893","gds-deep-mr-v1_g140m-f070lp_1210_15338.spec.fits","gds-deep-mr-v1","1","5.0772","5.0772","","ABu23  z=5.077","1","G140M","F070LP","0.77","0.7","1.26","1.9","","","","","","FITS   zfit   spl","",""
"53.128647","-27.801921","gds-deep-mr-v1_g140m-f070lp_1210_1568.spec.fits","gds-deep-mr-v1","1","2.8657","2.8657","","ABu23  z=N/A","1","G140M","F070LP","-0.07","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.171339","-27.801575","gds-deep-mr-v1_g140m-f070lp_1210_1587.spec.fits","gds-deep-mr-v1","1","3.4609","3.4609","","ABu23  z=3.438","1","G140M","F070LP","-0.61","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.161906","-27.822473","gds-deep-mr-v1_g140m-f070lp_1210_160.spec.fits","gds-deep-mr-v1","1","0.3416","0.3416","","ABu23  z=N/A","1","G140M","F070LP","-0.12","0.7","1.26","","-0.2","","","","","FITS   zfit   spl","",""
"53.116947","-27.802831","gds-deep-mr-v1_g140m-f070lp_1210_16186.spec.fits","gds-deep-mr-v1","1","3.9269","3.9269","","ABu23  z=3.928","1","G140M","F070LP","3.08","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.115717","-27.774955","gds-deep-mr-v1_g140m-f070lp_1210_16374.spec.fits","gds-deep-mr-v1","1","5.5066","5.5066","","ABu23  z=5.504","1","G140M","F070LP","0.72","0.7","1.26","4.4","","","","","","FITS   zfit   spl","",""
"53.127246","-27.799322","gds-deep-mr-v1_g140m-f070lp_1210_1790.spec.fits","gds-deep-mr-v1","1","0.2451","0.245","","ABu23  z=2.342","1","G140M","F070LP","1.32","0.7","1.26","","8.5","","","","","FITS   zfit   spl","",""
"53.158298","-27.798256","gds-deep-mr-v1_g140m-f070lp_1210_1892.spec.fits","gds-deep-mr-v1","1","4.751","4.751","","ABu23  z=4.772","1","G140M","F070LP","-0.1","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.132276","-27.798113","gds-deep-mr-v1_g140m-f070lp_1210_1916.spec.fits","gds-deep-mr-v1","1","4.241","4.241","","ABu23  z=4.283","1","G140M","F070LP","1.09","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.12568","-27.797802","gds-deep-mr-v1_g140m-f070lp_1210_1946.spec.fits","gds-deep-mr-v1","1","0.6837","0.6837","","ABu23  z=N/A","1","G140M","F070LP","0.6","0.7","1.26","","5.3","-1.2","","","","FITS   zfit   spl","",""
"53.123005","-27.796619","gds-deep-mr-v1_g140m-f070lp_1210_2075.spec.fits","gds-deep-mr-v1","1","5.4275","5.4275","","ABu23  z=5.440","1","G140M","F070LP","0.13","0.7","1.26","3.3","","","","","","FITS   zfit   spl","",""
"53.154077","-27.820943","gds-deep-mr-v1_g140m-f070lp_1210_214.spec.fits","gds-deep-mr-v1","1","2.9941","2.9941","","ABu23  z=3.015","1","G140M","F070LP","0.57","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.165645","-27.820933","gds-deep-mr-v1_g140m-f070lp_1210_219.spec.fits","gds-deep-mr-v1","1","3.1776","3.1776","","ABu23  z=N/A","1","G140M","F070LP","0.23","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.112387","-27.817183","gds-deep-mr-v1_g140m-f070lp_1210_35180.spec.fits","gds-deep-mr-v1","3","1.7679","1.7679","","ABu23  z=1.768","1","G140M","F070LP","17.96","0.79","1.26","","","","","","","FITS   zfit   spl","",""
"53.114342","-27.815487","gds-deep-mr-v1_g140m-f070lp_1210_35295.spec.fits","gds-deep-mr-v1","1","3.6089","3.6089","","ABu23  z=3.589","1","G140M","F070LP","1.15","0.74","1.26","","","","","","","FITS   zfit   spl","",""
"53.105583","-27.815106","gds-deep-mr-v1_g140m-f070lp_1210_35328.spec.fits","gds-deep-mr-v1","1","8.769","8.769","","ABu23  z=N/A","1","G140M","F070LP","-0.1","0.77","1.26","4.1","","","","","","FITS   zfit   spl","",""
"53.107931","-27.808103","gds-deep-mr-v1_g140m-f070lp_1210_35977.spec.fits","gds-deep-mr-v1","2","2.0254","2.0254","","ABu23  z=2.024","1","G140M","F070LP","0.98","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.107414","-27.805372","gds-deep-mr-v1_g140m-f070lp_1210_36262.spec.fits","gds-deep-mr-v1","2","3.3688","3.3688",";","ABu23  z=3.566","1","G140M","F070LP","1.16","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.152308","-27.817779","gds-deep-mr-v1_g140m-f070lp_1210_367.spec.fits","gds-deep-mr-v1","1","0.0974","0.0974","","ABu23  z=N/A","1","G140M","F070LP","-0.23","0.7","1.26","","1.5","","","","","FITS   zfit   spl","",""
"53.15256","-27.764033","gds-deep-mr-v1_g140m-f070lp_1210_3681.spec.fits","gds-deep-mr-v1","1","3.6405","3.6405","","ABu23  z=3.711","1","G140M","F070LP","-1.92","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.113391","-27.799238","gds-deep-mr-v1_g140m-f070lp_1210_36829.spec.fits","gds-deep-mr-v1","3","1.998","1.998","","ABu23  z=1.997","1","G140M","F070LP","3.78","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.110774","-27.797055","gds-deep-mr-v1_g140m-f070lp_1210_37047.spec.fits","gds-deep-mr-v1","1","2.0191","2.0191","","ABu23  z=2.058","1","G140M","F070LP","0.88","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.158372","-27.779183","gds-deep-mr-v1_g140m-f070lp_1210_3750.spec.fits","gds-deep-mr-v1","1","0.5382","0.5382","","ABu23  z=N/A","1","G140M","F070LP","-1.62","0.7","1.26","","-5","3.1","","","","FITS   zfit   spl","",""
"53.162665","-27.76542","gds-deep-mr-v1_g140m-f070lp_1210_3788.spec.fits","gds-deep-mr-v1","1","1.9049","1.9049","","ABu23  z=N/A","1","G140M","F070LP","0.3","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.154715","-27.765883","gds-deep-mr-v1_g140m-f070lp_1210_3811.spec.fits","gds-deep-mr-v1","1","3.4523","3.4523","","ABu23  z=3.429","1","G140M","F070LP","-1.87","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.174357","-27.770554","gds-deep-mr-v1_g140m-f070lp_1210_4061.spec.fits","gds-deep-mr-v1","1","0.344","0.344","","ABu23  z=N/A","1","G140M","F070LP","-0.27","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.116548","-27.762062","gds-deep-mr-v1_g140m-f070lp_1210_40620.spec.fits","gds-deep-mr-v1","3","1.7712","1.7712","","ABu23  z=1.793","1","G140M","F070LP","0.14","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.116259","-27.759268","gds-deep-mr-v1_g140m-f070lp_1210_40868.spec.fits","gds-deep-mr-v1","1","1.1218","1.1218","","ABu23  z=1.115","1","G140M","F070LP","1.71","0.7","1.26","","","3.8","","","","FITS   zfit   spl","",""
"53.147495","-27.817122","gds-deep-mr-v1_g140m-f070lp_1210_412.spec.fits","gds-deep-mr-v1","1","1.1402","1.1402","","ABu23  z=1.136","1","G140M","F070LP","0.69","0.7","1.26","","","4.4","","","","FITS   zfit   spl","",""
"53.136326","-27.778721","gds-deep-mr-v1_g140m-f070lp_1210_4398.spec.fits","gds-deep-mr-v1","1","4.0275","4.0275","","ABu23  z=N/A","1","G140M","F070LP","-0.65","0.7","1.26","","","","","","","FITS   zfit   spl","",""
"53.164219","-27.824807","gds-deep-mr-v1_g140m-f070lp_1210_4721.spec.fits","gds-deep-mr-v1","1","3.0473","3.0473","","ABu23  z=3.064","1","G140M","F070LP","0.45","0.74","1.26","","","","","","","FITS   zfit   spl","",""
"53.146837","-27.816027","gds-deep-mr-v1_g140m-f070lp_1210_478.spec.fits","gds-deep-mr-v1","1","2.842","2.842","","ABu23  z=2.851","1","G140M","F070LP","0.13","0.7","1.26","","","","","","","FITS   zfit   spl","",""
